Unnamed: 0,utt_id,EDA,filename,session_number,speaker,start,end,utterance,original_order,file_name_base
1073,2,xx,Ses01F_impro07,1,M,13.92,19.09,Oh my God. What are you going to do? [LAUGHTER],4,Ses01F_impro07_M002
1074,1,sd,Ses01F_impro07,1,F,11.36,16.5575,So I have to move back to the ghetto but...I know.,5,Ses01F_impro07_F001
1075,3,qy,Ses01F_impro07,1,M,20.68,28.06,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",6,Ses01F_impro07_M003
1076,2,sd,Ses01F_impro07,1,F,19.61,31.65,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",7,Ses01F_impro07_F002
1077,4,qy,Ses01F_impro07,1,M,30.915,38.81,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",8,Ses01F_impro07_M004
1078,3,sd,Ses01F_impro07,1,F,32.52,34.9,"Oh- I know, I know, I know, I know.",9,Ses01F_impro07_F003
1079,4,sd,Ses01F_impro07,1,F,37.1625,42.49,"I don't know.  I spend so much time commuting as it is, I'd rather.",10,Ses01F_impro07_F004
1080,5,sd,Ses01F_impro07,1,M,41.17,46.9975,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,11,Ses01F_impro07_M005
1081,5,sd,Ses01F_impro07,1,F,42.955,45.885,I know. We should throw a party.,12,Ses01F_impro07_F005
1082,6,sd,Ses01F_impro07,1,F,46.28,55.41,"At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?",13,Ses01F_impro07_F006
1083,6,sd,Ses01F_impro07,1,M,47.11,52.8125,A rapper party ho. Yeah. Okay.,14,Ses01F_impro07_M006
1084,7,sd,Ses01F_impro07,1,M,54.16,63.28,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",15,Ses01F_impro07_M007
1085,7,sd,Ses01F_impro07,1,F,63.02,72.75,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,17,Ses01F_impro07_F007
1086,8,b,Ses01F_impro07,1,M,64.6275,67.24,Yeah.  Big time.,18,Ses01F_impro07_M008
1087,9,qw,Ses01F_impro07,1,M,67.725,74.0325,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,19,Ses01F_impro07_M009
1088,8,sd,Ses01F_impro07,1,F,73.505,80.78,"Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.",20,Ses01F_impro07_F008
1089,10,b,Ses01F_impro07,1,M,76.62,78.17,"Oh, okay.",21,Ses01F_impro07_M010
1090,11,ba,Ses01F_impro07,1,M,78.84,81.36,Ooh. Fancy.,22,Ses01F_impro07_M011
1091,9,sd,Ses01F_impro07,1,F,81.0275,83.305,Yeah.  I'm not sure.,23,Ses01F_impro07_F009
1092,12,qy,Ses01F_impro07,1,M,82.6575,87.1025,Is this a Masters or a P.h.D.?  Or can you...? Nice,24,Ses01F_impro07_M012
1093,10,sd,Ses01F_impro07,1,F,84.51,88.31,Umm...P.h.D. [LAUGHTER],25,Ses01F_impro07_F010
1094,13,qy,Ses01F_impro07,1,M,87.5875,90.65,"That's good.  Don't you have to like teach a class, too, when you do that?",26,Ses01F_impro07_M013
1095,11,sd,Ses01F_impro07,1,F,89.56,94.815,"Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm.",27,Ses01F_impro07_F011
1096,14,sd,Ses01F_impro07,1,M,94.29,99.37,"Teacher. Mrs. Nash, I have a question.",28,Ses01F_impro07_M014
1097,12,sd,Ses01F_impro07,1,F,94.86,100.74,So I get to mold young minds. Mrs.?  That's my mother.,29,Ses01F_impro07_F012
1098,15,qy^d,Ses01F_impro07,1,M,99.9875,110.54,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,30,Ses01F_impro07_M015
1099,13,na,Ses01F_impro07,1,F,103.26,110.46,"I would be like- Oh. Right, right, right.",32,Ses01F_impro07_F013
1100,16,sv,Ses01F_impro07,1,M,110.54,116.28,"Mrs. Nash.  That's so awesome, though.",33,Ses01F_impro07_M016
1101,14,sd,Ses01F_impro07,1,F,115.68,126.41,"Yeah. Yeah I'm excited. Hooray.  And then I'll be a millionaire once I graduate, you understand? Because that's the way it works.",34,Ses01F_impro07_F014
1102,17,sv,Ses01F_impro07,1,M,116.28,119.8507,Yay...School's fun.,35,Ses01F_impro07_M017
1103,18,sv,Ses01F_impro07,1,M,123.2575,128.04,"Of course, right.  That's where the real money is, being a student.",36,Ses01F_impro07_M018
1104,15,b,Ses01F_impro07,1,F,127.43,130.3175,Yeah.  Totally. [LAUGHTER],37,Ses01F_impro07_F015
1105,19,qy,Ses01F_impro07,1,M,128.54,141.685,That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.,38,Ses01F_impro07_M019
1106,16,sd,Ses01F_impro07,1,F,133.3125,142.3625,"I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.",39,Ses01F_impro07_F016
1107,0,sv,Ses01F_script01_3,1,F,4.8285,8.9243,You're the only one who still loves his parents.,0,Ses01F_script01_3_F000
1108,0,qy,Ses01F_script01_3,1,M,8.59,13.17,"I know.  It kind of went out of style, didn't it?",1,Ses01F_script01_3_M000
1109,1,sv,Ses01F_script01_3,1,F,12.3484,17.0473,It's not so bad; it's a good thing.,2,Ses01F_script01_3_F001
1110,2,sv,Ses01F_script01_3,1,F,17.1566,26.1173,"[BREATHING] You know, it's lovely here.  The air is sweet.",3,Ses01F_script01_3_F002
1111,1,sv,Ses01F_script01_3,1,M,26.0445,28.8493,You're not sorry you came.,4,Ses01F_script01_3_M001
1112,3,sd,Ses01F_script01_3,1,F,28.31,36.1344,"I'm not sorry, no. But I'm...I can't stay.",5,Ses01F_script01_3_F003
1113,2,qw,Ses01F_script01_3,1,M,36.1709,38.5386,Why not?,6,Ses01F_script01_3_M002
1114,4,sd,Ses01F_script01_3,1,F,38.32,41.6,"For one thing, your mother much as told me to go.",7,Ses01F_script01_3_F004
1115,3,b,Ses01F_script01_3,1,M,41.0,43.32,Well.,8,Ses01F_script01_3_M003
1116,5,sv,Ses01F_script01_3,1,F,42.82,47.33,"And then, you.  You've been kind of...",9,Ses01F_script01_3_F005
1117,4,br,Ses01F_script01_3,1,M,47.21,49.51,What?,10,Ses01F_script01_3_M004
1118,6,sd,Ses01F_script01_3,1,F,49.1,53.9831,Sort of embarrassed ever since I got here.,11,Ses01F_script01_3_F006
1119,5,sd,Ses01F_script01_3,1,M,54.62,63.9,Well I was kind of planning of sneaking up on you over the course of a week or so.  They just take it for granted that we're all set.,12,Ses01F_script01_3_M005
1120,7,sd,Ses01F_script01_3,1,F,63.01,65.8944,I knew they would.,13,Ses01F_script01_3_F007
1121,6,qy,Ses01F_script01_3,1,M,67.6792,69.8648,You did?,14,Ses01F_script01_3_M006
1122,8,xx,Ses01F_script01_3,1,F,69.64,75.91,"Well sure, from your mother's point of view.  Why else would I come?",15,Ses01F_script01_3_F008
1123,7,sv,Ses01F_script01_3,1,M,78.08,87.25,"So would you want to?  I mean, I guess you have to know that's kind of why I asked you to come?",16,Ses01F_script01_3_M007
1124,9,sv,Ses01F_script01_3,1,F,87.61,94.67,"I, umm. I guess, I guess that's kind of why I came.",17,Ses01F_script01_3_F009
1125,10,sd,Ses01F_script01_3,1,F,97.02,98.4227,[BREATHING],18,Ses01F_script01_3_F010
1126,8,sd,Ses01F_script01_3,1,M,98.07,105.58,"I love you. Annie, I love you.",19,Ses01F_script01_3_M008
1127,11,sd,Ses01F_script01_3,1,F,98.9525,101.725,[LAUGHTER],20,Ses01F_script01_3_F011
1128,9,sd,Ses01F_script01_3,1,M,106.5092,114.9575,"I don't really have any imagination, that's all I know how to say.",21,Ses01F_script01_3_M009
1129,12,sd,Ses01F_script01_3,1,F,108.9225,114.07,[LAUGHTER],22,Ses01F_script01_3_F012
1130,10,qy,Ses01F_script01_3,1,M,115.2878,126.545,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch.  I wanted it to be somewhere new, some place fresh for both of us.",23,Ses01F_script01_3_M010
1131,13,nn,Ses01F_script01_3,1,F,117.0,118.8,No. No,24,Ses01F_script01_3_F013
1132,11,sv,Ses01F_script01_3,1,M,126.68,137.2162,"You feel uncomfortable here, you feel that it's wrong here somehow.  I just...I don't...I didn't want...I didn't want to take you away from anything.",25,Ses01F_script01_3_M011
1133,14,sd,Ses01F_script01_3,1,F,137.289,142.2065,"Chris, I've been ready a long, long, time.",26,Ses01F_script01_3_F014
1134,12,qy,Ses01F_script01_3,1,M,142.91,147.379,And he's gone forever?  Are you sure?,27,Ses01F_script01_3_M012
1135,15,sd,Ses01F_script01_3,1,F,146.98,150.5845,I almost got married two years ago.,28,Ses01F_script01_3_F015
1136,13,qw,Ses01F_script01_3,1,M,151.03,153.5714,Why didn't you?,29,Ses01F_script01_3_M013
1137,16,sd,Ses01F_script01_3,1,F,153.3875,156.3762,You started to write me.,30,Ses01F_script01_3_F016
1138,14,qy,Ses01F_script01_3,1,M,156.3033,159.54,You felt something that far back?,31,Ses01F_script01_3_M014
1139,17,sd,Ses01F_script01_3,1,F,159.06,161.23,Every day since.,32,Ses01F_script01_3_F017
1140,15,qw,Ses01F_script01_3,1,M,160.7,163.66,Why didn't you let me know?,33,Ses01F_script01_3_M015
1141,18,sd,Ses01F_script01_3,1,F,162.8,169.66,"I was waiting for you, Chris.  You sure can be ambiguous, you know.  And when you did finally write me,",34,Ses01F_script01_3_F018
1142,16,ad,Ses01F_script01_3,1,M,171.72,173.6,Give me a...,35,Ses01F_script01_3_M016
1143,17,ad,Ses01F_script01_3,1,M,173.67,175.7325,Give me a kiss.,36,Ses01F_script01_3_M017
1144,18,sd,Ses01F_script01_3,1,M,180.26,186.3491,God.  I kissed you Annie.,37,Ses01F_script01_3_M018
1145,19,sd,Ses01F_script01_3,1,F,169.69,172.46,beating around the bush.,38,Ses01F_script01_3_F019
1146,20,sd,Ses01F_script01_3,1,F,186.209,193.68,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",40,Ses01F_script01_3_F020
1147,19,sd,Ses01F_script01_3,1,M,191.1025,196.74,"Oh Annie, we are going to live now.  I am going to make you so happy.",41,Ses01F_script01_3_M019
1148,21,sv,Ses01F_script01_3,1,F,196.14,198.895,Not like that you're not.,42,Ses01F_script01_3_F021
1149,20,sd,Ses01F_script01_3,1,M,199.1,201.4,I kissed you.,43,Ses01F_script01_3_M020
1150,22,xx,Ses01F_script01_3,1,F,200.92,206.29,"Like Larry's brother.  Do it like you, Chris.",44,Ses01F_script01_3_F022
1151,23,qw,Ses01F_script01_3,1,F,212.5813,215.67,"Chris, what is it?",45,Ses01F_script01_3_F023
1152,21,ad,Ses01F_script01_3,1,M,216.48,220.04,"Hey, let's drive some place.  Huh?  Let's get out of here.",46,Ses01F_script01_3_M021
1153,24,qw,Ses01F_script01_3,1,F,218.54,222.9675,No. What is it?  Is it your mother?,47,Ses01F_script01_3_F024
1154,22,sd,Ses01F_script01_3,1,M,222.68,225.5,No it's nothing like that. It's-,48,Ses01F_script01_3_M022
1155,25,xx,Ses01F_script01_3,1,F,225.04,232.9798,"Then what?  Chris.  Even in your letters, there was something ashamed.",49,Ses01F_script01_3_F025
1156,23,sv,Ses01F_script01_3,1,M,232.7248,240.3,Yeah.  I suppose I have been. But it's going from me.,50,Ses01F_script01_3_M023
1157,26,sd,Ses01F_script01_3,1,F,240.62,243.65,You've got to tell me.,51,Ses01F_script01_3_F026
1158,24,sd,Ses01F_script01_3,1,M,243.83,247.52,I don't even know how to start.,52,Ses01F_script01_3_M024
1159,27,sv,Ses01F_script01_3,1,F,247.48,250.62,It wouldn't work like this.,53,Ses01F_script01_3_F027
1160,25,sd,Ses01F_script01_3,1,M,251.5,259.73,"It's just all mixed up with so many other things, you know?  You know overseas I was in command of a company?",54,Ses01F_script01_3_M025
1161,28,b,Ses01F_script01_3,1,F,259.13,261.66,"Yeah, sure.",55,Ses01F_script01_3_F028
1162,26,sd,Ses01F_script01_3,1,M,261.75,264.9617,Well I lost them.,56,Ses01F_script01_3_M026
1163,29,qw,Ses01F_script01_3,1,F,266.31,268.5425,How many?,57,Ses01F_script01_3_F029
1164,27,sd,Ses01F_script01_3,1,M,268.56,270.7875,Pretty much all.,58,Ses01F_script01_3_M027
1165,30,ba,Ses01F_script01_3,1,F,270.66,273.26,"Aw, geez.",59,Ses01F_script01_3_F030
1166,28,sv,Ses01F_script01_3,1,M,272.44,283.5024,You can't just toss off a thing like that because they weren't just men. You know?,60,Ses01F_script01_3_M028
1167,29,sd,Ses01F_script01_3,1,M,283.73,304.58,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks.  He just put them in my pocket.  That's a little thing, you know, but that's what kind of guys I had.",61,Ses01F_script01_3_M029
1168,30,sd,Ses01F_script01_3,1,M,304.7751,319.99,"They didn't die, they killed themselves for each other.  I mean that, exactly.  Just a little more selfish and they would all be here today.",62,Ses01F_script01_3_M030
1169,31,sd,Ses01F_script01_3,1,M,320.9,344.48,"And I had this idea as I was watching them go down.  Everything was being destroyed, you know, but this one thing was being made.  It was kind of a monument, it's kind of responsibility, man for man.",63,Ses01F_script01_3_M031
1170,31,ba,Ses01F_script01_3,1,F,344.18,345.74,Mmhmm.,64,Ses01F_script01_3_F031
1171,32,sv,Ses01F_script01_3,1,M,345.9,359.22,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",65,Ses01F_script01_3_M032
1172,33,sd,Ses01F_script01_3,1,M,360.2517,378.35,"But then I came home and it was incredible, you know?  The whole thing was just kind of this random bus accident.  You know, I went back to the rat race again, I went to work.",66,Ses01F_script01_3_M033
1173,34,sd,Ses01F_script01_3,1,M,378.47,383.65,Driving my new car and seeing a new refrigerator.,67,Ses01F_script01_3_M034
1174,35,sv,Ses01F_script01_3,1,M,384.52,400.648,"I mean...You can't take those things out of a war. when you drive that car and you see that new refrigerator, you have to know that it came out of the love that a man can have for another man.",68,Ses01F_script01_3_M035
1175,36,sd,Ses01F_script01_3,1,M,401.91,412.59,And I didn't want any of it. I guess that included you.,69,Ses01F_script01_3_M036
1176,32,qy,Ses01F_script01_3,1,F,415.8011,419.8444,Do you still feel that way?,70,Ses01F_script01_3_F032
1177,37,sd,Ses01F_script01_3,1,M,419.4437,422.5035,I just want you to know Annie.,71,Ses01F_script01_3_M037
1178,33,sv,Ses01F_script01_3,1,F,422.467,432.4477,"Because you mustn't feel that way.  Everything you have, you've earned - everything.  you understand me?",72,Ses01F_script01_3_F033
1179,34,sv,Ses01F_script01_3,1,F,432.557,450.47,"Even me.  And your money?  Chris, there's nothing wrong in your money.  Your father put hundreds of planes into the air, you should be proud of that.  A man should be paid for that.",73,Ses01F_script01_3_F034
1180,38,sd,Ses01F_script01_3,1,M,451.04,460.28,"Annie, Annie.  I am going to make a fortune for you.",74,Ses01F_script01_3_M038
1181,35,qw,Ses01F_script01_3,1,F,459.57,463.06,What would I do with a fortune?,75,Ses01F_script01_3_F035
1182,0,qy,Ses01M_impro05,1,F,2.2687,4.32,Can I help you?,0,Ses01M_impro05_F000
1183,0,xx,Ses01M_impro05,1,M,3.71,7.82,"Yes, please help me.  Where is my bag?",1,Ses01M_impro05_M000
1184,1,^q,Ses01M_impro05,1,F,7.23,9.88,I need a little more information.,2,Ses01M_impro05_F001
1185,1,sd,Ses01M_impro05,1,M,8.06,12.34,"Where is my bag?  Come on, I've been here for four hours.",3,Ses01M_impro05_M001
1186,2,qw,Ses01M_impro05,1,F,10.1725,13.7,What- What flight did you come in on?,4,Ses01M_impro05_F002
1187,2,sd,Ses01M_impro05,1,M,12.53,15.6575,"Okay, I'm coming in from Atlanta.",5,Ses01M_impro05_M002
1188,3,br,Ses01M_impro05,1,F,15.125,16.415,Georgia?,6,Ses01M_impro05_F003
1189,3,sd,Ses01M_impro05,1,M,15.86,21.15,"Yes, Georgia.  Good for you I need my bag.  Can you...",7,Ses01M_impro05_M003
1190,4,sv,Ses01M_impro05,1,F,17.97,22.03,"There's no need for you to raise your voice, sir.",8,Ses01M_impro05_F004
1191,5,sd,Ses01M_impro05,1,F,22.2,25.06,I've been college educated.,9,Ses01M_impro05_F005
1192,6,sd,Ses01M_impro05,1,F,25.1125,27.86,I speak your language.,10,Ses01M_impro05_F006
1193,4,qy,Ses01M_impro05,1,M,26.1923,31.08,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?,11,Ses01M_impro05_M004
1194,5,xx,Ses01M_impro05,1,M,31.78,34.83,"Listen, shut your smug mouth, okay?  I don't need that.",12,Ses01M_impro05_M005
1195,7,sd,Ses01M_impro05,1,F,30.5125,33.31,I'm just saying you don't need to talk to me like I-,13,Ses01M_impro05_F007
1196,6,sd,Ses01M_impro05,1,M,34.85,37.67,I've been sitting here for four hours.,14,Ses01M_impro05_M006
1197,8,sd,Ses01M_impro05,1,F,34.42,36.41,I'm not a child.,15,Ses01M_impro05_F008
1198,9,sd,Ses01M_impro05,1,F,37.4,39.99,I've been here for sixteen.,16,Ses01M_impro05_F009
1199,7,sd,Ses01M_impro05,1,M,37.715,41.47,You people have just been tossing me around like a used hanky.,17,Ses01M_impro05_M007
1200,10,sd,Ses01M_impro05,1,F,40.845,43.1575,I come here every single day.,18,Ses01M_impro05_F010
1201,8,sd,Ses01M_impro05,1,M,42.835,46.02,You work here.,19,Ses01M_impro05_M008
1202,11,sd,Ses01M_impro05,1,F,45.67,49.92,"Details, Details.  Well, anyhow can I--",20,Ses01M_impro05_F011
1203,12,sd,Ses01M_impro05,1,F,49.92,52.31,so you flew in from Atlanta...,21,Ses01M_impro05_F012
1204,9,sd,Ses01M_impro05,1,M,51.75,54.53,My bag from Atlanta.,22,Ses01M_impro05_M009
1205,13,sd,Ses01M_impro05,1,F,53.7075,56.24,Four...Four hours ago.,23,Ses01M_impro05_F013
1206,10,sd,Ses01M_impro05,1,M,54.56,58.79,It's a little black bag with wheels.,24,Ses01M_impro05_M010
1207,14,qy,Ses01M_impro05,1,F,58.5,60.23,Do you have any i-?,25,Ses01M_impro05_F014
1208,11,sd,Ses01M_impro05,1,M,58.82,63.4075,That you wouldn't let me put in the overhead compartment.  You said I had to check it.,26,Ses01M_impro05_M011
1209,15,sd,Ses01M_impro05,1,F,61.48,67.48,I wouldn't let you?   I was not in Atlanta. I was not in Atlanta.,27,Ses01M_impro05_F015
1210,12,sd,Ses01M_impro05,1,M,63.8375,66.22,It's a tiny little bag.,28,Ses01M_impro05_M012
1211,16,sd,Ses01M_impro05,1,F,67.51,73.25,I had nothing to do with the boarding attendance.  I'm sorry that your seat was wherever it was.,29,Ses01M_impro05_F016
1212,13,sd,Ses01M_impro05,1,M,72.76,84.05,"It was right in the middle of five different people.  I had a huge fat lady next me, a crying kid on left I went like can I please get a Bloody Mary, please? Will you bring a Bloody Mary?",30,Ses01M_impro05_M013
1213,17,sd,Ses01M_impro05,1,F,91.41,100.24,"I have some unfortunate news, uh, that your bag isn't going to be--",31,Ses01M_impro05_F017
1214,18,sd,Ses01M_impro05,1,F,100.24,102.86,--arriving any time soon.,32,Ses01M_impro05_F018
1215,14,sd,Ses01M_impro05,1,M,84.29,91.75,"Just had a really, really stressful day, okay?  And I need my bag; can you please help me get my bag?",33,Ses01M_impro05_M014
1216,19,sd,Ses01M_impro05,1,F,102.92,106.17,I'm really sorry to tell you this but...,34,Ses01M_impro05_F019
1217,15,fc,Ses01M_impro05,1,M,105.39,107.46,Okay.,35,Ses01M_impro05_M015
1218,20,sd,Ses01M_impro05,1,F,107.93,114.19,It's not.  I can offer you fifty dollars and a reimbursement gift cards for our airline...,36,Ses01M_impro05_F020
1219,21,sd,Ses01M_impro05,1,F,114.19,115.47,...and your future...,37,Ses01M_impro05_F021
